source_id,jurisdiction,regulator,document_type,document_title,instrument_id,url,url_verified,verification_method,file_format,date_published,commencement_date,currency_version_date,legislative_currency,hazard_category,industry_relevance,priority_tier,pre_harmonisation,license_notes,ingestable,ingest_caveat,download_attempted,notes
NT-COP-011,NT,NT WorkSafe,code_of_practice,How to safely remove asbestos Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/How-to-safely-remove-asbestos.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Asbestos -> CHEMICAL. Treated as search_snippet.
NT-COP-012,NT,NT WorkSafe,code_of_practice,Labelling of workplace hazardous chemicals Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice/labelling-of-workplace-hazardous-chemicals,false,search_snippet,HTML,,,,CURRENT,CHEMICAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. Landing page URL plausible; direct PDF URL not isolated. Treated as search_snippet.
NT-COP-013,NT,NT WorkSafe,code_of_practice,Managing electrical risks in the workplace Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice/managing-electrical-risks,false,search_snippet,HTML,,,,CURRENT,ELECTRICAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. Landing page URL plausible; direct PDF URL not isolated. Treated as search_snippet.
NT-COP-014,NT,NT WorkSafe,code_of_practice,Managing noise and preventing hearing loss at work Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/Managing-noise-and-preventing-hearing-loss-at-work2.pdf,false,search_snippet,PDF,,,2026-03-30,CURRENT,NOISE,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet: among the 7 codes updated per NT WorkSafe 2026 media release (approved 30 Mar 2026). Approved under s274 NT WHS Act. Filename '...-at-work2.pdf' (versioned suffix) confirmed via snippet.  [gap-review] Retagged NOISE (new hazard_category) to remove the split.
NT-COP-015,NT,NT WorkSafe,code_of_practice,Managing psychosocial hazards at work Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-managing-psychosocial-hazards-at-work.pdf,false,search_snippet,PDF,,,,CURRENT,PSYCHOSOCIAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet: approved final PDF URL confirmed (a separate '-consultation-draft.pdf' variant also exists — do not use). Approved under s274 NT WHS Act; supports the 2023 NT psychosocial regulation changes.
NT-COP-016,NT,NT WorkSafe,code_of_practice,Managing risks of hazardous chemicals in the workplace Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/Managing-risks-of-hazardous-chemicals-in-the-workplace.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Treated as search_snippet.
NT-COP-017,NT,NT WorkSafe,code_of_practice,Managing risks of respirable crystalline silica in the workplace Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice,false,regulator_index,PDF,2026,,2026-03-30,CURRENT,CHEMICAL,"CONSTRUCTION,MANUFACTURING,MINING",1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,"CONFIRMED REAL: one of three NEW NT codes approved 30 Mar 2026 under s274 NT WHS Act (verified via NT WorkSafe 2026 media release 'New codes of practice available...' and Inside State Government). Distinct from the NT 'Guide to working with crystalline silica' (a guide, not a code). Individual PDF URL not isolated; index URL used (regulator_index). RCS/silica -> CHEMICAL."
NT-COP-018,NT,NT WorkSafe,code_of_practice,Managing the risk of falls at workplaces Code of Practice,,https://worksafe.nt.gov.au/__data/assets/pdf_file/0005/705947/code-of-practice-managing-the-risk-of-falls-at-workplaces.pdf,false,search_snippet,PDF,,,,CURRENT,FALLS,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,CORRECTED URL: enumerator's '/_resources/documents/pdf/codes-of-practice/...' path was unconfirmed; verifier confirmed the real live NT PDF at '/__data/assets/pdf_file/0005/705947/code-of-practice-managing-the-risk-of-falls-at-workplaces.pdf' plus a landing page. NT adoption of the model falls code CONFIRMED; currency upgraded from VERIFY to CURRENT. Heights/falls -> FALLS.
NT-COP-019,NT,NT WorkSafe,code_of_practice,Managing the risk of fatigue at work Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice,false,regulator_index,PDF,2026,,2026-03-30,CURRENT,PSYCHOSOCIAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,CONFIRMED REAL: one of three NEW NT codes approved 30 Mar 2026 under s274 NT WHS Act (verified via NT WorkSafe 2026 media release and Inside State Government). Individual PDF URL not isolated; index URL used (regulator_index). Fatigue -> PSYCHOSOCIAL per node mapping rules.
NT-COP-020,NT,NT WorkSafe,code_of_practice,Managing the risks of plant in the workplace Code of Practice,,https://worksafe.nt.gov.au/__data/assets/pdf_file/0011/798167/code-of-practice-managing-risks-of-plant-in-the-workplace.pdf,false,search_snippet,PDF,,,2026-03-30,CURRENT,PLANT_EQUIPMENT,"MANUFACTURING,CONSTRUCTION",1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet: among the 7 codes updated per NT WorkSafe 2026 media release (approved 30 Mar 2026). Approved under s274 NT WHS Act. NT media release title is 'Managing the risk of plant in the workplace'; statutory/model title is 'Managing the risks of plant in the workplace' — VERIFY exact NT title wording at build time.
NT-COP-021,NT,NT WorkSafe,code_of_practice,Managing the work environment and facilities Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-managing-the-work-environment-and-facilities.pdf,false,search_snippet,PDF,,,2026-03-30,CURRENT,GENERAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet: PDF URL confirmed in NT WorkSafe search results. Among the 7 codes updated per NT WorkSafe 2026 media release (approved 30 Mar 2026). Approved under s274 NT WHS Act.
NT-COP-022,NT,NT WorkSafe,code_of_practice,"National Code of Practice for Precast, Tilt-up and Concrete Elements in Building Construction",,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/precast-tiltup-concrete-elements-in-building-construction-cop.pdf,false,search_snippet,PDF,,,,CURRENT,GENERAL,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED present on NT site: PDF URL confirmed via search snippet plus a dedicated NT landing page. Legacy national code (pre-dates the model WHS suite) still published by NT; currency upgraded from VERIFY to CURRENT as it remains the live NT-published version. Confirm against the model Construction work code at build time as guidance overlaps. Construction-domain -> GENERAL (no CONSTRUCTION value in hazard_category enum).
NT-COP-023,NT,NT WorkSafe,code_of_practice,Preparation of safety data sheets for hazardous chemicals Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice/preparation-of-safety-data-sheets-for-hazardous-chemicals,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. Individual URL not resolved; index URL used (regulator_index).
NT-COP-024,NT,NT WorkSafe,code_of_practice,Safe design of structures Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice/safe-design-of-structures2,false,search_snippet,HTML,,,2026-03-30,CURRENT,GENERAL,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet: among the 7 codes updated per NT WorkSafe 2026 media release (approved 30 Mar 2026). Approved under s274 NT WHS Act. Landing page URL confirmed; direct PDF URL not isolated.
NT-COP-025,NT,NT WorkSafe,code_of_practice,Sexual and gender-based harassment Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-sexual-and-gender-based-harassment.pdf,false,search_snippet,PDF,2024,2024-05-23,,CURRENT,PSYCHOSOCIAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,"ADDED by verifier (missing core NT psychosocial code). Approved by AG under s274(1) NT WHS Act on 23 May 2024, gazetted NT Gov Gazette G11 23/05/2024. Based on national model code. PDF and landing-page URLs confirmed via search snippet. Sexual/gender-based harassment -> PSYCHOSOCIAL."
NT-COP-026,NT,NT WorkSafe,code_of_practice,Spray painting and powder coating Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/Spray-painting-and-powder-coating.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,MANUFACTURING,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Treated as search_snippet.
NT-COP-027,NT,NT WorkSafe,code_of_practice,Welding processes Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice/welding-processes2,false,search_snippet,HTML,,,,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION",1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. Landing page URL plausible; direct PDF URL not isolated. Welding fume -> CHEMICAL. Treated as search_snippet.
NT-COP-028,NT,NT WorkSafe,code_of_practice,Managing risks in stevedoring Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice,false,regulator_index,HTML,,,,CURRENT,PLANT_EQUIPMENT,TRANSPORT,1,false,crown-copyright-restricted-NT,false,Northern Territory Crown copyright/fair-dealing only; not ingested absent written permission.,,Added after 2026-07-02 official regulator-index validation; listed on NT WorkSafe codes-of-practice index. Direct document URL not resolved in this pass.
NT-COP-029,NT,NT WorkSafe,code_of_practice,Managing the risk of falls in housing construction Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice,false,regulator_index,HTML,,,,CURRENT,FALLS,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,Northern Territory Crown copyright/fair-dealing only; not ingested absent written permission.,,Added after 2026-07-02 official regulator-index validation; listed on NT WorkSafe codes-of-practice index. Direct document URL not resolved in this pass.
NT-COP-030,NT,NT WorkSafe,code_of_practice,Tower Cranes Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice,false,regulator_index,HTML,,,,CURRENT,PLANT_EQUIPMENT,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,Northern Territory Crown copyright/fair-dealing only; not ingested absent written permission.,,Added after 2026-07-02 official regulator-index validation; listed on NT WorkSafe codes-of-practice index. Direct document URL not resolved in this pass.
NT-COP-031,NT,NT WorkSafe,code_of_practice,"Work health and safety consultation, cooperation and coordination Code of Practice",,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice,false,regulator_index,HTML,,,,CURRENT,GENERAL,ALL,1,false,crown-copyright-restricted-NT,false,Northern Territory Crown copyright/fair-dealing only; not ingested absent written permission.,,Added after 2026-07-02 official regulator-index validation; listed on NT WorkSafe codes-of-practice index. Direct document URL not resolved in this pass.
NT-STAT-001,NT,NT WorkSafe,statistical_report,"2024-25 Work Health and Safety Statistics (NT WorkSafe, by industry)",,https://worksafe.nt.gov.au/forms-and-resources/statistics,false,regulator_index,HTML,2025,,,CURRENT,GENERAL,ALL,2,false,crown-copyright-restricted-NT,false,NT WorkSafe publications are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,"CORRECTED: enumerator pointed to the 2022-23 statistics media release, which is now SUPERSEDED — NT WorkSafe has published 2024-25 WHS statistics (per-industry, e.g. Construction PDF at /__data/assets/pdf_file/0008/1562939/...) and a 2023-24 Annual Report (Feb 2025). Verifier repointed to the current statistics index (regulator_index) and updated title/date. Individual 2024-25 summary PDF not isolated; confirm exact 'Key NT WHS Statistics 2024-25' title/URL at build time."
ACT-LEG-001,ACT,WorkSafe ACT,act,Work Health and Safety Act 2011,A2011-35,https://www.legislation.act.gov.au/a/2011-35/,true,direct_fetch,HTML,2011,2012-01-01,2025-11-26,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0,true,,,"Direct-fetch confirmed on ACT legislation register. Republication R30, dated 26 November 2025 (amendments by A2025-29). In force. ACT is harmonised (model WHS framework). Title corrected: official short title is 'Work Health and Safety Act 2011' (the '(ACT)' suffix is a citation convention, not part of the statutory title on the register)."
